job_title,company,category,skills,skills_list,salary,experience_level
Freight forwarder,"Barrera, Miller and Maxwell",Manufacturing,Supply Chain,['Supply Chain'],48000.0,Mid Level
Merchant navy officer,Parks-Smith,Software,C++,['C++'],71000.0,Entry Level
Advertising copywriter,Larsen Group,Education,Research,['Research'],44000.0,Senior Level
Chemical engineer,Allison Group,Finance,SQL,['SQL'],56000.0,Entry Level
Special effects artist,Davis-Smith,Education,Curriculum Design,['Curriculum Design'],41000.0,Entry Level
Logistics and distribution manager,Brandt Ltd,Marketing,"Google Ads, Content Writing","['Google Ads', 'Content Writing']",142000.0,Entry Level
Quantity surveyor,"Wheeler, Powell and Conner",Marketing,"Content Writing, Google Ads, SEO, Market Research","['Content Writing', 'Google Ads', 'SEO', 'Market Research']",71000.0,Senior Level
Geophysicist/field seismologist,Perry LLC,Healthcare,"Medical Research, Pharmaceuticals, Patient Care, Nursing","['Medical Research', 'Pharmaceuticals', 'Patient Care', 'Nursing']",67000.0,Entry Level
"Therapist, nutritional",Nelson-Gonzalez,Manufacturing,"Supply Chain, Quality Control, Production Planning","['Supply Chain', 'Quality Control', 'Production Planning']",122000.0,Mid Level
Dealer,Flynn-Robinson,Manufacturing,"Production Planning, Supply Chain, Quality Control","['Production Planning', 'Supply Chain', 'Quality Control']",134000.0,Senior Level
Make,Johnson-Wright,Education,"Teaching, Curriculum Design","['Teaching', 'Curriculum Design']",124000.0,Mid Level
Psychotherapist,Jensen and Sons,Education,EdTech,['EdTech'],54000.0,Mid Level
Theme park manager,Vargas Inc,Software,"Machine Learning, Java, React, SQL","['Machine Learning', 'Java', 'React', 'SQL']",61000.0,Mid Level
Architectural technologist,Lara Group,Software,"AWS, Java, SQL","['AWS', 'Java', 'SQL']",44000.0,Senior Level
Museum education officer,"Lee, Moore and Miller",Marketing,"Google Ads, Social Media, SEO, Content Writing","['Google Ads', 'Social Media', 'SEO', 'Content Writing']",120000.0,Mid Level
Race relations officer,Hernandez-Stone,Software,"SQL, AWS, C++","['SQL', 'AWS', 'C++']",135000.0,Mid Level
Set designer,Payne Inc,Software,Python,['Python'],141000.0,Entry Level
Gaffer,Mahoney-Little,Healthcare,"Nursing, Patient Care, Pharmaceuticals, Medical Research","['Nursing', 'Patient Care', 'Pharmaceuticals', 'Medical Research']",83000.0,Mid Level
"Engineer, energy","Smith, Davis and Rodriguez",Healthcare,"Patient Care, Pharmaceuticals, Nursing, Medical Research","['Patient Care', 'Pharmaceuticals', 'Nursing', 'Medical Research']",141000.0,Senior Level
International aid/development worker,"Garcia, Gonzalez and Burns",Healthcare,"Medical Research, Patient Care","['Medical Research', 'Patient Care']",66000.0,Entry Level
"Surveyor, planning and development","Fuller, Collins and Steele",Software,"AWS, React","['AWS', 'React']",126000.0,Entry Level
Barrister's clerk,"Hill, Snyder and Brown",Marketing,"Social Media, Content Writing","['Social Media', 'Content Writing']",99000.0,Entry Level
Exhibition designer,Gonzalez-Baker,Manufacturing,"Production Planning, Supply Chain, Quality Control","['Production Planning', 'Supply Chain', 'Quality Control']",54000.0,Mid Level
"Scientist, research (physical sciences)","Boyd, Murphy and Howard",Education,"EdTech, Curriculum Design, Research","['EdTech', 'Curriculum Design', 'Research']",117000.0,Senior Level
"Engineer, materials",Jones-Collins,Healthcare,"Nursing, Patient Care","['Nursing', 'Patient Care']",41000.0,Mid Level
"Designer, fashion/clothing",Morales PLC,Retail,"Merchandising, Customer Service, Sales","['Merchandising', 'Customer Service', 'Sales']",60000.0,Mid Level
Primary school teacher,"Morgan, Lewis and Clark",Marketing,"SEO, Market Research, Social Media","['SEO', 'Market Research', 'Social Media']",51000.0,Senior Level
Database administrator,"Fitzgerald, Anderson and Browning",Healthcare,"Patient Care, Medical Research, Nursing","['Patient Care', 'Medical Research', 'Nursing']",92000.0,Senior Level
Aid worker,"Jones, Nelson and Mckinney",Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",143000.0,Entry Level
Technical sales engineer,Hall PLC,Software,"C++, Machine Learning, React, AWS","['C++', 'Machine Learning', 'React', 'AWS']",71000.0,Mid Level
Theatre director,Carter LLC,Software,"React, Java","['React', 'Java']",65000.0,Entry Level
Retail banker,Henry Inc,Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",125000.0,Entry Level
Marine scientist,Gray Inc,Healthcare,"Pharmaceuticals, Medical Research, Patient Care, Nursing","['Pharmaceuticals', 'Medical Research', 'Patient Care', 'Nursing']",113000.0,Senior Level
"Education officer, museum",Lowery-Allen,Marketing,"Content Writing, Market Research, Social Media","['Content Writing', 'Market Research', 'Social Media']",88000.0,Mid Level
Occupational hygienist,Wright Ltd,Retail,"Customer Service, Merchandising, Sales","['Customer Service', 'Merchandising', 'Sales']",113000.0,Senior Level
Licensed conveyancer,Robbins-Wood,Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",137000.0,Mid Level
"Surveyor, commercial/residential",Mitchell-Davis,Manufacturing,Quality Control,['Quality Control'],146000.0,Mid Level
"Therapist, horticultural","Allison, Johnson and Frost",Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",86000.0,Entry Level
Magazine features editor,Warner LLC,Healthcare,Medical Research,['Medical Research'],52000.0,Senior Level
Electronics engineer,Cline-Hale,Healthcare,"Pharmaceuticals, Medical Research, Nursing","['Pharmaceuticals', 'Medical Research', 'Nursing']",93000.0,Senior Level
Immigration officer,Taylor-Ortiz,Software,"Machine Learning, Java, Python","['Machine Learning', 'Java', 'Python']",45000.0,Mid Level
Barista,Mann-Anderson,Healthcare,"Medical Research, Patient Care, Nursing","['Medical Research', 'Patient Care', 'Nursing']",53000.0,Mid Level
"Engineer, materials","Macias, Ellis and Rosario",Marketing,Content Writing,['Content Writing'],56000.0,Senior Level
Cartographer,Noble Ltd,Manufacturing,Quality Control,['Quality Control'],75000.0,Senior Level
Private music teacher,Jones Group,Manufacturing,"Supply Chain, Production Planning, Quality Control","['Supply Chain', 'Production Planning', 'Quality Control']",129000.0,Mid Level
Advertising account executive,York Inc,Software,"C++, Python, Machine Learning","['C++', 'Python', 'Machine Learning']",48000.0,Entry Level
"Accountant, chartered certified",Moran-Mitchell,Marketing,"SEO, Content Writing, Market Research, Social Media","['SEO', 'Content Writing', 'Market Research', 'Social Media']",121000.0,Senior Level
Commissioning editor,"Compton, Herring and Sullivan",Marketing,"Social Media, Market Research, Content Writing","['Social Media', 'Market Research', 'Content Writing']",144000.0,Senior Level
Educational psychologist,Nash-Miller,Marketing,"Content Writing, Google Ads, SEO","['Content Writing', 'Google Ads', 'SEO']",110000.0,Senior Level
Race relations officer,Russo-Hayes,Finance,"Excel, Python","['Excel', 'Python']",67000.0,Mid Level
Electrical engineer,Massey-Parsons,Software,"Python, React","['Python', 'React']",108000.0,Mid Level
Medical laboratory scientific officer,"Stanley, Mercado and Black",Software,"C++, Python","['C++', 'Python']",57000.0,Senior Level
Equities trader,Howell-Gordon,Retail,"Customer Service, Sales","['Customer Service', 'Sales']",81000.0,Entry Level
Fish farm manager,Snow-Lucas,Finance,"SQL, Risk Analysis, Excel","['SQL', 'Risk Analysis', 'Excel']",63000.0,Mid Level
"Administrator, Civil Service",Lee-Saunders,Finance,"Risk Analysis, SQL, Python","['Risk Analysis', 'SQL', 'Python']",97000.0,Senior Level
"Engineer, manufacturing",Dixon Ltd,Finance,"Python, Financial Modeling, Excel, Risk Analysis","['Python', 'Financial Modeling', 'Excel', 'Risk Analysis']",54000.0,Senior Level
Civil Service administrator,Parker-Robertson,Marketing,"Content Writing, Google Ads, SEO, Market Research","['Content Writing', 'Google Ads', 'SEO', 'Market Research']",95000.0,Mid Level
"Designer, furniture",Mckinney Inc,Finance,SQL,['SQL'],106000.0,Entry Level
Theme park manager,Walker LLC,Education,"Teaching, EdTech","['Teaching', 'EdTech']",43000.0,Entry Level
Cartographer,"Gaines, Miller and Grant",Finance,"Python, Excel, SQL","['Python', 'Excel', 'SQL']",97000.0,Mid Level
Chief of Staff,"Underwood, Moore and Kaufman",Marketing,"Market Research, SEO, Google Ads","['Market Research', 'SEO', 'Google Ads']",108000.0,Entry Level
Environmental education officer,Young Ltd,Marketing,"Social Media, SEO, Market Research","['Social Media', 'SEO', 'Market Research']",60000.0,Mid Level
Forest/woodland manager,Torres Inc,Finance,"Python, SQL","['Python', 'SQL']",138000.0,Entry Level
"Conservation officer, nature",Bruce LLC,Marketing,"Google Ads, Social Media, Market Research","['Google Ads', 'Social Media', 'Market Research']",134000.0,Entry Level
"Surveyor, planning and development",Turner-Williams,Software,Machine Learning,['Machine Learning'],49000.0,Mid Level
Arboriculturist,"King, Wiggins and Guerrero",Software,"AWS, Java","['AWS', 'Java']",112000.0,Mid Level
"Scientist, research (physical sciences)",Hogan and Sons,Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",68000.0,Senior Level
Administrator,Williams PLC,Manufacturing,"Production Planning, Quality Control, Supply Chain","['Production Planning', 'Quality Control', 'Supply Chain']",142000.0,Senior Level
Exhibition designer,Phillips Ltd,Manufacturing,"Supply Chain, Quality Control","['Supply Chain', 'Quality Control']",42000.0,Entry Level
Commercial/residential surveyor,"Lang, Norton and Padilla",Marketing,"SEO, Market Research, Content Writing","['SEO', 'Market Research', 'Content Writing']",66000.0,Mid Level
"Buyer, retail",Harmon Ltd,Software,React,['React'],63000.0,Entry Level
Jewellery designer,Long-Johnson,Marketing,"Social Media, SEO","['Social Media', 'SEO']",122000.0,Entry Level
Hotel manager,Morgan and Sons,Education,Teaching,['Teaching'],147000.0,Senior Level
Quality manager,"Brown, Pierce and White",Marketing,Google Ads,['Google Ads'],49000.0,Mid Level
Best boy,Johnson PLC,Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",72000.0,Mid Level
Chartered public finance accountant,Casey Ltd,Manufacturing,"Supply Chain, Quality Control, Production Planning","['Supply Chain', 'Quality Control', 'Production Planning']",53000.0,Entry Level
"Lecturer, further education",Parrish-Mckinney,Finance,"Python, Risk Analysis, Excel","['Python', 'Risk Analysis', 'Excel']",91000.0,Entry Level
Veterinary surgeon,Waters and Sons,Manufacturing,Supply Chain,['Supply Chain'],136000.0,Senior Level
Gaffer,Braun Inc,Manufacturing,"Production Planning, Quality Control","['Production Planning', 'Quality Control']",118000.0,Senior Level
Diplomatic Services operational officer,Raymond-George,Healthcare,Pharmaceuticals,['Pharmaceuticals'],54000.0,Mid Level
Broadcast engineer,Davis-Jones,Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",70000.0,Entry Level
Warden/ranger,Jackson Group,Healthcare,"Medical Research, Pharmaceuticals","['Medical Research', 'Pharmaceuticals']",64000.0,Mid Level
Advertising art director,"Mathews, Johnson and Smith",Retail,"Sales, Customer Service, Merchandising","['Sales', 'Customer Service', 'Merchandising']",56000.0,Mid Level
Animator,"Frazier, Adams and Williams",Marketing,"Social Media, SEO","['Social Media', 'SEO']",43000.0,Senior Level
"Scientist, water quality","Rodriguez, Gardner and Johnson",Healthcare,"Pharmaceuticals, Medical Research, Patient Care","['Pharmaceuticals', 'Medical Research', 'Patient Care']",78000.0,Senior Level
Chief Marketing Officer,Carter PLC,Software,"React, Java, C++, AWS","['React', 'Java', 'C++', 'AWS']",126000.0,Entry Level
Press sub,Lucas Ltd,Manufacturing,"Production Planning, Supply Chain, Quality Control","['Production Planning', 'Supply Chain', 'Quality Control']",147000.0,Mid Level
"Therapist, drama","Leonard, Evans and Anderson",Healthcare,Pharmaceuticals,['Pharmaceuticals'],106000.0,Entry Level
Armed forces operational officer,"Elliott, Coleman and Young",Manufacturing,"Production Planning, Supply Chain","['Production Planning', 'Supply Chain']",88000.0,Mid Level
Theatre manager,Rogers Inc,Healthcare,"Patient Care, Pharmaceuticals, Medical Research, Nursing","['Patient Care', 'Pharmaceuticals', 'Medical Research', 'Nursing']",138000.0,Senior Level
"Surveyor, rural practice","Schultz, Garcia and Morgan",Education,"Teaching, Research, Curriculum Design","['Teaching', 'Research', 'Curriculum Design']",64000.0,Senior Level
Furniture conservator/restorer,Reyes LLC,Marketing,"SEO, Social Media","['SEO', 'Social Media']",142000.0,Mid Level
Learning mentor,Thompson-Leonard,Manufacturing,"Supply Chain, Production Planning","['Supply Chain', 'Production Planning']",61000.0,Senior Level
"Runner, broadcasting/film/video",Kerr-Brooks,Retail,Sales,['Sales'],72000.0,Senior Level
Conference centre manager,"Smith, Fischer and Robertson",Marketing,"Social Media, Content Writing, Google Ads, SEO","['Social Media', 'Content Writing', 'Google Ads', 'SEO']",144000.0,Entry Level
Theatre director,Vargas Ltd,Finance,Python,['Python'],108000.0,Senior Level
Proofreader,Cunningham LLC,Education,"Curriculum Design, Research, Teaching","['Curriculum Design', 'Research', 'Teaching']",149000.0,Mid Level
Sports therapist,Evans-Baker,Retail,"Sales, Merchandising","['Sales', 'Merchandising']",73000.0,Entry Level
"Administrator, arts","Moore, Lloyd and Murphy",Manufacturing,Quality Control,['Quality Control'],40000.0,Mid Level
Sub,Paul and Sons,Education,Curriculum Design,['Curriculum Design'],124000.0,Entry Level
Race relations officer,Gonzalez LLC,Finance,"Excel, Financial Modeling, Risk Analysis","['Excel', 'Financial Modeling', 'Risk Analysis']",64000.0,Senior Level
Banker,"Snyder, Cooper and Blackburn",Manufacturing,Supply Chain,['Supply Chain'],135000.0,Senior Level
Housing manager/officer,"Coleman, Garcia and Foster",Finance,Risk Analysis,['Risk Analysis'],85000.0,Mid Level
Archaeologist,White-Burns,Healthcare,"Pharmaceuticals, Nursing, Patient Care, Medical Research","['Pharmaceuticals', 'Nursing', 'Patient Care', 'Medical Research']",118000.0,Mid Level
IT consultant,"Thompson, Garza and Eaton",Education,Research,['Research'],127000.0,Entry Level
"Librarian, public",Ruiz-Smith,Education,"EdTech, Research","['EdTech', 'Research']",80000.0,Senior Level
Jewellery designer,Moore Inc,Software,"C++, SQL, AWS, Java","['C++', 'SQL', 'AWS', 'Java']",85000.0,Senior Level
"Biochemist, clinical","Scott, Patton and Wilson",Healthcare,"Nursing, Medical Research, Patient Care, Pharmaceuticals","['Nursing', 'Medical Research', 'Patient Care', 'Pharmaceuticals']",80000.0,Mid Level
Careers adviser,Schwartz Ltd,Education,Research,['Research'],150000.0,Senior Level
"Embryologist, clinical",Harris Ltd,Retail,"Merchandising, Sales, Customer Service","['Merchandising', 'Sales', 'Customer Service']",85000.0,Entry Level
Animal technologist,"Lambert, Pierce and Brown",Finance,"Financial Modeling, SQL, Risk Analysis","['Financial Modeling', 'SQL', 'Risk Analysis']",54000.0,Entry Level
"Producer, television/film/video",Hernandez and Sons,Software,"Machine Learning, AWS, React","['Machine Learning', 'AWS', 'React']",131000.0,Entry Level
"Conservator, museum/gallery",Oliver-Fischer,Marketing,Social Media,['Social Media'],120000.0,Entry Level
"Designer, television/film set",Wheeler Ltd,Finance,"SQL, Python","['SQL', 'Python']",99000.0,Mid Level
